final,question,sentence,word,page,weight,evidence
False,13,0,13,Disaster Relief Act of 1953,0.00,"{'Gpr_confidence': -0.42767146087062496, 'Length_char': 70, 'Length_word': 13, 'Length_guess': 27, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 5, 'GuessFormat_has_numbers': 1, 'RunPosition_position_ratio': 0.15555555555555556, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,0,19,Subsistence Homesteads Act,0.00,"{'Gpr_confidence': -0.41827407320428567, 'Length_char': 108, 'Length_word': 19, 'Length_guess': 26, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 3, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.24, 'RunPosition_early_question': 1, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,0,21,Refugee Relief Act,0.00,"{'Gpr_confidence': -0.09687119779868, 'Length_char': 129, 'Length_word': 21, 'Length_guess': 18, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 3, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.2866666666666667, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,1,6,Refugee Relief Act,0.00,"{'Gpr_confidence': -0.0262381317492, 'Length_char': 167, 'Length_word': 27, 'Length_guess': 18, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 3, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.3711111111111111, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,1,12,Refugee Relief Act,0.00,"{'Gpr_confidence': -0.043888036038, 'Length_char': 208, 'Length_word': 33, 'Length_guess': 18, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 3, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.4622222222222222, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,1,17,Refugee Relief Act,0.00,"{'Gpr_confidence': -0.16716675232199998, 'Length_char': 237, 'Length_word': 38, 'Length_guess': 18, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 3, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.5266666666666666, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,1,18,Refugee Act of 1953,0.00,"{'Gpr_confidence': -0.28531687696950003, 'Length_char': 245, 'Length_word': 39, 'Length_guess': 19, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 4, 'GuessFormat_has_numbers': 1, 'RunPosition_position_ratio': 0.5444444444444444, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 0, 'GuessQuality_has_title_case': 0, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,2,8,Refugee,0.00,"{'Gpr_confidence': -0.45485261571999996, 'Length_char': 287, 'Length_word': 47, 'Length_guess': 7, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.6377777777777778, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,2,12,Refugees,0.00,"{'Gpr_confidence': -0.37034239743999997, 'Length_char': 317, 'Length_word': 51, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.7044444444444444, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,2,14,Refugees,0.00,"{'Gpr_confidence': -0.2827873508823333, 'Length_char': 331, 'Length_word': 53, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.7355555555555555, 'RunPosition_early_question': 0, 'RunPosition_late_question': 0, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,3,7,Refugees,0.00,"{'Gpr_confidence': -0.11293105908066665, 'Length_char': 369, 'Length_word': 60, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.82, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,3,13,Refugees,0.00,"{'Gpr_confidence': -0.09636952855583332, 'Length_char': 404, 'Length_word': 66, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.8977777777777778, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,4,7,Refugees,0.00,"{'Gpr_confidence': -0.03840531077776667, 'Length_char': 443, 'Length_word': 73, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 0.9844444444444445, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,4,14,Refugees,0.00,"{'Gpr_confidence': -0.07799436648796666, 'Length_char': 480, 'Length_word': 80, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.0666666666666667, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,4,19,Refugees,0.00,"{'Gpr_confidence': -0.024701219644880004, 'Length_char': 512, 'Length_word': 85, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.1377777777777778, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
False,13,4,23,Refugees,0.00,"{'Gpr_confidence': -0.04877590683676667, 'Length_char': 541, 'Length_word': 89, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.2022222222222223, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.False_}"
True,13,5,6,Refugees,0.00,"{'Gpr_confidence': -0.027196049647333336, 'Length_char': 580, 'Length_word': 95, 'Length_guess': 8, 'Length_ten_points': 0, 'Frequency_guess': 0.0, 'GuessFormat_has_parentheses': 0, 'GuessFormat_has_quotes': 0, 'GuessFormat_word_count': 1, 'GuessFormat_has_numbers': 0, 'RunPosition_position_ratio': 1.288888888888889, 'RunPosition_early_question': 0, 'RunPosition_late_question': 1, 'QuestionKeyword_signal_for_ten_points': 0, 'QuestionKeyword_signal_name_this': 0, 'QuestionKeyword_signal_identify_this': 0, 'QuestionKeyword_signal_what_is': 0, 'QuestionKeyword_signal_who_is': 0, 'QuestionKeyword_signal_this_author': 0, 'QuestionKeyword_signal_this_work': 0, 'QuestionKeyword_signal_this_character': 0, 'QuestionKeyword_signal_this_person': 0, 'QuestionKeyword_signal_this_country': 0, 'QuestionKeyword_signal_this_battle': 0, 'QuestionKeyword_signal_this_composer': 0, 'QuestionKeyword_signal_this_painting': 0, 'GuessQuality_proper_noun': 1, 'GuessQuality_single_word': 1, 'GuessQuality_has_title_case': 1, 'AnswerType_expects_person': 0, 'AnswerType_expects_work': 0, 'AnswerType_expects_place': 0, 'final': np.True_}"
